Wartość spakowanych itemków	Waga spakowanych itemków	Czas pakowania	Czy poprawne	Szansa mutacji
155.024389785643	150.3984095242048	1.167	1	0.26999999582767487
154.7540336321802	150.39999995160562	1.171	1	0.26999999582767487
154.75308161021513	150.3999999992233	1.199	1	0.26999999582767487
154.21682705342064	150.3999997847896	1.181	1	0.26999999582767487
154.72726194887153	150.39999998586322	1.178	1	0.26999999582767487
154.5759029434635	150.3999999969351	1.14	1	0.26999999582767487
154.66226345746196	150.39999994419526	1.171	1	0.26999999582767487
154.25304515770824	150.3999997257352	1.176	1	0.26999999582767487
154.28553832226572	150.39999969558664	1.185	1	0.26999999582767487
154.80544305915282	150.399999135324	1.202	1	0.26999999582767487
154.76493346704754	150.3999995465283	1.181	1	0.26999999582767487
154.7589967542758	150.3999989848228	1.195	1	0.26999999582767487
155.0179193554616	150.39999988896398	1.221	1	0.26999999582767487
154.61644332159582	150.39999998055436	1.183	1	0.26999999582767487
154.8265563819205	150.39999999240655	1.208	1	0.26999999582767487
154.93322021899502	150.39999999556392	1.239	1	0.27999999560415745
155.0151836520866	150.39999999626	1.196	1	0.27999999560415745
154.75163649776147	150.38362794039372	1.195	1	0.27999999560415745
154.6715829894415	150.39999983101316	1.215	1	0.27999999560415745
154.70676849426195	150.39999999850528	1.174	1	0.27999999560415745
154.72902495344943	150.39999998923105	1.243	1	0.27999999560415745
154.1362811788196	150.39999994577332	1.143	1	0.27999999560415745
155.09717522393623	150.39999981193398	1.196	1	0.27999999560415745
154.60780246144847	150.39999998477734	1.22	1	0.27999999560415745
154.6215652986931	150.39638399948814	1.216	1	0.27999999560415745
155.062603900279	150.39999996737563	1.177	1	0.27999999560415745
154.89845545923697	150.39999999158496	1.167	1	0.27999999560415745
153.5130394228918	150.3999999938472	1.217	1	0.27999999560415745
154.54296093398392	150.39999999421994	1.158	1	0.27999999560415745
154.7803659595646	150.39999999973614	1.209	1	0.27999999560415745
154.77988111561484	150.39998907371896	1.248	1	0.27999999560415745
154.53700773989107	150.39999816005775	1.202	1	0.27999999560415745
154.640831266762	150.3999984628619	1.191	1	0.27999999560415745
154.9396203054368	150.39999998225002	1.264	1	0.27999999560415745
154.37649424018304	150.3999994578404	1.309	1	0.27999999560415745
154.88508204840787	150.3999993558792	1.359	1	0.28999999538064003
154.69793782631257	150.39999452463752	1.375	1	0.28999999538064003
154.5410116590076	150.39999998210658	1.313	1	0.28999999538064003
153.960536725337	150.3999999906504	1.301	1	0.28999999538064003
154.90032393515025	150.39999994104886	1.289	1	0.28999999538064003
154.9915476168101	150.39998819871852	1.284	1	0.28999999538064003
154.46370535581528	150.39999992985577	1.271	1	0.28999999538064003
154.2098261467045	150.39999762014622	1.248	1	0.28999999538064003
154.20805043989068	150.39999999884404	1.252	1	0.28999999538064003
154.98851943904793	150.3999999947616	1.295	1	0.28999999538064003
154.43854680703367	150.39999997583305	1.291	1	0.28999999538064003
154.22714076120718	150.39999998520707	1.334	1	0.28999999538064003
154.64118388042158	150.3999999691875	1.275	1	0.28999999538064003
154.74392091650878	150.39999993615646	1.246	1	0.28999999538064003
153.688391331	150.39999993220698	1.234	1	0.28999999538064003
154.03004916133744	150.39999999286266	1.176	1	0.28999999538064003
154.63931407233443	150.39999997226633	1.299	1	0.28999999538064003
154.47493561503245	150.39999990256845	1.206	1	0.28999999538064003
154.78897428161667	150.39999999180597	1.232	1	0.28999999538064003
154.4505403379465	150.39999994177893	1.287	1	0.28999999538064003
155.18092647635314	150.39999998128897	1.288	1	0.2999999951571226
154.72157782899328	150.3999968199301	1.251	1	0.2999999951571226
154.23300012222535	150.39999992516323	1.246	1	0.2999999951571226
154.97443184267325	150.39998886525913	1.297	1	0.2999999951571226
154.5946628796733	150.39999998396706	1.208	1	0.2999999951571226
155.08451625038583	150.3988310939514	1.266	1	0.2999999951571226
154.67009619486896	150.39999995604936	1.209	1	0.2999999951571226
154.32481167893422	150.3999999970561	1.238	1	0.2999999951571226
155.07243637414632	150.39999999856238	1.24	1	0.2999999951571226
154.8433720098831	150.399999988669	1.25	1	0.2999999951571226
154.94774852814987	150.39999993610266	1.251	1	0.2999999951571226
155.16779221238173	150.3999992558518	1.232	1	0.2999999951571226
154.75575132858432	150.3999999397951	1.226	1	0.2999999951571226
154.7880973144201	150.39999999188552	1.259	1	0.2999999951571226
155.10925068762248	150.39999919097866	1.249	1	0.2999999951571226
153.68568358753834	150.39999999883537	1.198	1	0.2999999951571226
154.87597587000647	150.39999999756304	1.194	1	0.2999999951571226
154.7162808958307	150.39999999842786	1.288	1	0.2999999951571226
155.02367707485047	150.39999999967304	1.187	1	0.2999999951571226
154.76995700928484	150.3999999989855	1.225	1	0.2999999951571226
154.88891666508044	150.39988325699426	1.279	1	0.3099999949336052
154.68518007402463	150.39999998833872	1.286	1	0.3099999949336052
153.74316577545582	150.39999993882378	1.257	1	0.3099999949336052
154.76024503845593	150.39999998349407	1.264	1	0.3099999949336052
154.65639030468597	150.39999999753488	1.265	1	0.3099999949336052
154.71427422446908	150.39999982583356	1.3	1	0.3099999949336052
155.00842214607772	150.39999965324319	1.23	1	0.3099999949336052
154.85145286626684	150.3999999958186	1.222	1	0.3099999949336052
154.74076549317738	150.39787556061464	1.264	1	0.3099999949336052
154.98045185482022	150.39998718761692	1.288	1	0.3099999949336052
154.4368335111289	150.3999999984639	1.279	1	0.3099999949336052
154.81753116243496	150.39999987288684	1.231	1	0.3099999949336052
154.33000296876702	150.3999999983324	1.215	1	0.3099999949336052
154.78733758520247	150.39999999611817	1.262	1	0.3099999949336052
154.6975674058845	150.3999998418035	1.276	1	0.3099999949336052
155.0676434966068	150.3999805423304	1.273	1	0.3099999949336052
153.89834623668168	150.3999999999404	1.235	1	0.3099999949336052
154.78863069047867	150.39980288267049	1.24	1	0.3099999949336052
155.1292578180329	150.3999999881861	1.267	1	0.3099999949336052
154.90484617370066	150.3999999980902	1.227	1	0.3099999949336052
155.04275146596888	150.39999997715967	1.317	1	0.3199999947100878
154.4373907003487	150.3999994947953	1.303	1	0.3199999947100878
155.13971443908767	150.3999999997259	1.309	1	0.3199999947100878
155.00855897281204	150.3999999343017	1.305	1	0.3199999947100878
155.08173968638474	150.39991435245557	1.274	1	0.3199999947100878
155.07145295189142	150.39999999796814	1.311	1	0.3199999947100878
155.02092984365308	150.39999999203624	1.324	1	0.3199999947100878
155.1262960348344	150.39999999974953	1.298	1	0.3199999947100878
154.89326157205423	150.3999999994823	1.298	1	0.3199999947100878
154.96824376795297	150.39999999955998	1.306	1	0.3199999947100878
154.78101594846007	150.39999998535168	1.272	1	0.3199999947100878
155.1155146187538	150.39999999947204	1.282	1	0.3199999947100878
153.900303742254	150.39999999902992	1.247	1	0.3199999947100878
155.00286018921918	150.39999999952448	1.303	1	0.3199999947100878
154.9115977775707	150.39999999883815	1.373	1	0.3199999947100878
154.96289368952307	150.39999995053105	1.328	1	0.3199999947100878
155.04229291440308	150.39999999998946	1.276	1	0.3199999947100878
154.8339599929135	150.3999999189582	1.296	1	0.3199999947100878
154.22673471801542	150.39998619111856	1.297	1	0.3199999947100878
154.50696963192033	150.39999999758527	1.297	1	0.3199999947100878
154.6724889246769	150.3999612674118	1.377	1	0.32999999448657036
154.97553112721732	150.39999996491775	1.332	1	0.32999999448657036
154.949600269136	150.39999999993915	1.371	1	0.32999999448657036
155.00904262029437	150.39999999999927	1.356	1	0.32999999448657036
154.92836781152076	150.39999999954773	1.308	1	0.32999999448657036
154.83646311698982	150.39999999833609	1.317	1	0.32999999448657036
154.7138082339289	150.39998499209912	1.324	1	0.32999999448657036
155.12444573003776	150.39999999841262	1.305	1	0.32999999448657036
154.99760968609084	150.39997037319316	1.355	1	0.32999999448657036
155.08934172891003	150.39999999519245	1.299	1	0.32999999448657036
155.0403323791389	150.39999985121773	1.359	1	0.32999999448657036
155.01033059353733	150.39999716958545	1.3	1	0.32999999448657036
154.74016907650883	150.3999999750419	1.298	1	0.32999999448657036
154.85676479171656	150.3999999917033	1.315	1	0.32999999448657036
155.0891725327415	150.3999999501298	1.378	1	0.32999999448657036
155.05816697172588	150.39999647195128	1.31	1	0.32999999448657036
155.0337920771136	150.39999999999964	1.293	1	0.32999999448657036
155.01370065963002	150.39999997321405	1.355	1	0.32999999448657036
155.06711132155718	150.3999999957723	1.328	1	0.32999999448657036
155.01470908816552	150.39996711080192	1.341	1	0.32999999448657036
155.12325044647739	150.39999997619975	1.367	1	0.33999999426305294
154.79744389374514	150.3999999999601	1.347	1	0.33999999426305294
154.84350510449136	150.39999348890524	1.4	1	0.33999999426305294
154.39372941724238	150.39999874799133	1.28	1	0.33999999426305294
155.04881994130287	150.39999999966324	1.388	1	0.33999999426305294
155.11572008362015	150.3999999909168	1.372	1	0.33999999426305294
155.04843911209892	150.3999999997821	1.36	1	0.33999999426305294
155.0523177996464	150.39999999969166	1.348	1	0.33999999426305294
155.04278237974435	150.39999999921133	1.365	1	0.33999999426305294
155.0341401153487	150.39999999773713	1.384	1	0.33999999426305294
155.15280164347791	150.3999999718135	1.372	1	0.33999999426305294
155.17669876894874	150.39999999508825	1.333	1	0.33999999426305294
155.0710247930517	150.39999999964917	1.392	1	0.33999999426305294
155.1904373630614	150.39999996101895	1.366	1	0.33999999426305294
154.96796650060054	150.39999999816752	1.35	1	0.33999999426305294
155.07496983185743	150.39999948924714	1.339	1	0.33999999426305294
154.8218614621743	150.3999999494912	1.291	1	0.33999999426305294
155.09547490161907	150.39999996450322	1.378	1	0.33999999426305294
154.91164568836135	150.399999990509	1.341	1	0.33999999426305294
155.18832491972358	150.39999999996635	1.323	1	0.33999999426305294
155.19308753861625	150.39999999967506	1.356	1	0.3499999940395355
155.21404708392242	150.39988529314368	1.383	1	0.3499999940395355
155.02076305378705	150.3999999754603	1.398	1	0.3499999940395355
155.01874065721165	150.39999999407388	1.334	1	0.3499999940395355
154.3103189870145	150.3999999976457	1.401	1	0.3499999940395355
155.0628271962413	150.39999982381585	1.339	1	0.3499999940395355
155.00562384646932	150.39999999993069	1.366	1	0.3499999940395355
155.1612107119707	150.39999999998776	1.4	1	0.3499999940395355
155.01716026468551	150.3999999994645	1.369	1	0.3499999940395355
154.9574901302669	150.39999999979835	1.343	1	0.3499999940395355
154.9449422137968	150.39999999274582	1.393	1	0.3499999940395355
155.01117291091697	150.39999982557083	1.371	1	0.3499999940395355
155.01654671213757	150.39999999999552	1.426	1	0.3499999940395355
155.11800105479477	150.3999999888032	1.366	1	0.3499999940395355
154.71399111012443	150.39999999977897	1.402	1	0.3499999940395355
155.07842783877635	150.399999999907	1.443	1	0.3499999940395355
154.90672964967965	150.39985657294827	1.374	1	0.3499999940395355
154.91583636488363	150.39999999989107	1.38	1	0.3499999940395355
154.8780838434917	150.39999998663583	1.404	1	0.3499999940395355
155.17782103119657	150.39999986678012	1.397	1	0.3499999940395355
154.94262095600556	150.39999999984187	1.44	1	0.3599999938160181
155.06047294680408	150.3999999967477	1.401	1	0.3599999938160181
155.14802372305613	150.39999999283714	1.458	1	0.3599999938160181
155.15454658963918	150.39999999524505	1.442	1	0.3599999938160181
155.01658020701348	150.3999999965959	1.45	1	0.3599999938160181
155.13242184374985	150.39999781636408	1.428	1	0.3599999938160181
154.93308798692078	150.39999999495438	1.459	1	0.3599999938160181
154.8026856452825	150.39999999868195	1.447	1	0.3599999938160181
155.1474843071147	150.39999999996778	1.448	1	0.3599999938160181
154.80870234311368	150.39999999833793	1.398	1	0.3599999938160181
154.75343391371203	150.39999999978133	1.448	1	0.3599999938160181
154.9827249562091	150.39999999995712	1.412	1	0.3599999938160181
154.8959633496309	150.3999999999074	1.409	1	0.3599999938160181
154.95203860033024	150.39999906764672	1.412	1	0.3599999938160181
155.19009531364816	150.3999999041485	1.446	1	0.3599999938160181
155.07204423865662	150.39999999996581	1.454	1	0.3599999938160181
155.21067388019648	150.39999999999336	1.465	1	0.3599999938160181
154.96679947261515	150.39999999978102	1.453	1	0.3599999938160181
155.00950927679372	150.39999988478473	1.428	1	0.3599999938160181
154.43733809133602	150.39999998140757	1.404	1	0.3599999938160181
155.15975403382612	150.399999994852	1.549	1	0.3699999935925007
155.13018142787314	150.39999684061755	1.496	1	0.3699999935925007
154.95511745147783	150.399999994268	1.495	1	0.3699999935925007
155.11793231272225	150.3999999999827	1.484	1	0.3699999935925007
155.13566287171068	150.39999999918336	1.504	1	0.3699999935925007
155.1080624470973	150.3999999999868	1.444	1	0.3699999935925007
154.94138098812772	150.39999999967952	1.5	1	0.3699999935925007
155.14884830870022	150.3999999999921	1.465	1	0.3699999935925007
155.06383094642055	150.39999999989584	1.5	1	0.3699999935925007
155.18034558254266	150.3999999997913	1.458	1	0.3699999935925007
155.0378877953477	150.39999999997724	1.455	1	0.3699999935925007
154.923748679367	150.39999999999978	1.468	1	0.3699999935925007
155.11720430413556	150.39999999977786	1.511	1	0.3699999935925007
155.06484219200138	150.3999999999165	1.465	1	0.3699999935925007
154.97675084668788	150.3999999997681	1.446	1	0.3699999935925007
155.05360053568785	150.39999999362618	1.459	1	0.3699999935925007
155.04808353100984	150.3999996684991	1.452	1	0.3699999935925007
155.12480989103582	150.39999999999537	1.417	1	0.3699999935925007
154.92210828940478	150.39999999997647	1.48	1	0.3699999935925007
155.09730956576396	150.39999999928926	1.48	1	0.3699999935925007
154.9701838003262	150.39884948063388	1.506	1	0.37999999336898327
154.9190342728567	150.39999999938289	1.502	1	0.37999999336898327
155.12768116668133	150.39999999967142	1.517	1	0.37999999336898327
155.19041786133604	150.39999999999466	1.497	1	0.37999999336898327
155.2212127594757	150.39999999984585	1.509	1	0.37999999336898327
155.12969261715563	150.3999967007359	1.49	1	0.37999999336898327
155.11699121776098	150.39999999999213	1.518	1	0.37999999336898327
155.1171002709992	150.39999999999458	1.52	1	0.37999999336898327
154.9676452013703	150.3999999999047	1.464	1	0.37999999336898327
154.96304372939778	150.39999999996485	1.443	1	0.37999999336898327
155.03725360377268	150.39999999550648	1.535	1	0.37999999336898327
155.16449797163392	150.39999999964198	1.562	1	0.37999999336898327
155.11032945255786	150.39999999742184	1.485	1	0.37999999336898327
155.1124098248916	150.39999999317268	1.485	1	0.37999999336898327
154.96486689055934	150.39999998375748	1.475	1	0.37999999336898327
154.9171660662889	150.39999999943814	1.507	1	0.37999999336898327
155.0466492688037	150.3999999984524	1.537	1	0.37999999336898327
154.9705622763584	150.3999999999947	1.501	1	0.37999999336898327
155.0494940778725	150.39999990781862	1.497	1	0.37999999336898327
154.75107612141437	150.39999999355314	1.523	1	0.37999999336898327
155.16570947032312	150.3999999999923	1.511	1	0.38999999314546585
155.04862161653992	150.39999999996672	1.527	1	0.38999999314546585
155.1580639571097	150.39999999894883	1.528	1	0.38999999314546585
155.02805408533388	150.39999999977945	1.558	1	0.38999999314546585
155.1286562768602	150.39999999523275	1.51	1	0.38999999314546585
155.1499191609194	150.39999995416258	1.523	1	0.38999999314546585
155.02649059292202	150.3999999999787	1.511	1	0.38999999314546585
154.85586159872378	150.3999999999987	1.539	1	0.38999999314546585
155.05469335235182	150.39999999998284	1.541	1	0.38999999314546585
155.0463278873437	150.39999999738023	1.459	1	0.38999999314546585
154.9983049496787	150.39999999871367	1.57	1	0.38999999314546585
155.1040965087055	150.3999999999957	1.498	1	0.38999999314546585
155.107922240838	150.39999914786742	1.512	1	0.38999999314546585
154.93982954418212	150.39999999887397	1.505	1	0.38999999314546585
155.14736682330252	150.39999999993387	1.513	1	0.38999999314546585
154.75821871822555	150.39999999929432	1.547	1	0.38999999314546585
155.16263866166216	150.3999999997734	1.565	1	0.38999999314546585
154.73334721468223	150.39999999607022	1.477	1	0.38999999314546585
154.74052182740047	150.3999999996212	1.543	1	0.38999999314546585
154.9376818247688	150.39999999998184	1.504	1	0.38999999314546585
155.13710874972824	150.39999999999796	1.567	1	0.39999999292194843
155.0814003118607	150.39958284328821	1.542	1	0.39999999292194843
155.07576769919996	150.39999999999648	1.576	1	0.39999999292194843
155.16970855838485	150.39999999999938	1.566	1	0.39999999292194843
155.05957945416554	150.39999998409158	1.564	1	0.39999999292194843
155.0734355574583	150.39999998201253	1.554	1	0.39999999292194843
155.00713625785266	150.39999999999924	1.585	1	0.39999999292194843
155.09370089148135	150.39999999990061	1.606	1	0.39999999292194843
154.8307738088324	150.39999954221605	1.595	1	0.39999999292194843
155.15017060258344	150.39999774724424	1.636	1	0.39999999292194843
155.0885632856848	150.3999999999888	1.619	1	0.39999999292194843
155.20997642939187	150.39999999993282	1.592	1	0.39999999292194843
155.03812503660242	150.39999999998804	1.602	1	0.39999999292194843
155.0586606208799	150.3999999999857	1.538	1	0.39999999292194843
155.16498798458355	150.3999998643512	1.59	1	0.39999999292194843
155.1426068534651	150.3999999999786	1.569	1	0.39999999292194843
155.07116517258632	150.3999999999983	1.58	1	0.39999999292194843
155.1526637871315	150.39999999998912	1.581	1	0.39999999292194843
155.04363478550906	150.3999999998128	1.618	1	0.39999999292194843
155.0766276561836	150.39999999999958	1.551	1	0.39999999292194843
155.0216441543396	150.39999999999722	1.562	1	0.409999992698431
155.10159473182082	150.399999284814	1.614	1	0.409999992698431
155.16340862046297	150.3999998936048	1.622	1	0.409999992698431
155.11490694363	150.39999727341316	1.625	1	0.409999992698431
155.15697765679798	150.39999998950498	1.601	1	0.409999992698431
155.20097003438855	150.3999999999975	1.548	1	0.409999992698431
155.0186528395697	150.39999999999992	1.617	1	0.409999992698431
155.18640954749074	150.3999958419874	1.629	1	0.409999992698431
154.93156662676532	150.39999999999617	1.643	1	0.409999992698431
155.1988622729407	150.39999999999966	1.558	1	0.409999992698431
155.11897020681795	150.39999999998747	1.618	1	0.409999992698431
155.10666664568492	150.39999999999998	1.565	1	0.409999992698431
155.20217315484396	150.3999999999932	1.626	1	0.409999992698431
154.98027899009884	150.39999999990226	1.627	1	0.409999992698431
154.89882335913688	150.39994353167586	1.651	1	0.409999992698431
155.10374929437552	150.39999999996445	1.646	1	0.409999992698431
154.87274970658729	150.3999999998502	1.607	1	0.409999992698431
155.12826466890334	150.39999999995365	1.553	1	0.409999992698431
155.0953791151034	150.39999999988632	1.59	1	0.409999992698431
155.0148132356498	150.39999999979293	1.635	1	0.409999992698431
155.0960642947747	150.3999999999045	1.627	1	0.4199999924749136
155.1910702614391	150.3999999999397	1.596	1	0.4199999924749136
155.09802431102068	150.39999999964016	1.679	1	0.4199999924749136
155.0325091145129	150.39999969103724	1.656	1	0.4199999924749136
155.06895558347796	150.39999999998577	1.65	1	0.4199999924749136
155.0994179799848	150.39999999999924	1.617	1	0.4199999924749136
155.0869618083	150.39999999993327	1.665	1	0.4199999924749136
154.83354096253345	150.39999999998457	1.634	1	0.4199999924749136
155.1266541830936	150.39999998309702	1.609	1	0.4199999924749136
155.12683285496888	150.3999999996306	1.581	1	0.4199999924749136
155.05338614532695	150.39999990497455	1.654	1	0.4199999924749136
155.13750230729985	150.39999999999702	1.628	1	0.4199999924749136
155.16155304349144	150.39999999999858	1.652	1	0.4199999924749136
155.17679111803943	150.39999999998253	1.667	1	0.4199999924749136
155.14509323066937	150.39999808058846	1.645	1	0.4199999924749136
155.16373029485382	150.39999999919155	1.654	1	0.4199999924749136
155.15900213036997	150.39999999999645	1.608	1	0.4199999924749136
155.19927831030583	150.39999990732014	1.637	1	0.4199999924749136
155.11037454572278	150.39999989378046	1.673	1	0.4199999924749136
155.19181992195848	150.39999975087756	1.641	1	0.4199999924749136
155.22430539606876	150.4	1.671	1	0.4299999922513962
155.1382536452434	150.39999999979864	1.654	1	0.4299999922513962
155.10698798863447	150.37053954687659	1.678	1	0.4299999922513962
155.15899691505868	150.39999999996482	1.682	1	0.4299999922513962
155.15268443748752	150.3999999845224	1.663	1	0.4299999922513962
155.1435206895881	150.39999999936902	1.687	1	0.4299999922513962
155.16600308171365	150.39999999625465	1.664	1	0.4299999922513962
155.19811175153234	150.3999999999994	1.664	1	0.4299999922513962
154.97755141851277	150.39999999999992	1.653	1	0.4299999922513962
155.21520742999917	150.3999999998626	1.658	1	0.4299999922513962
155.14834296203642	150.39999999996203	1.691	1	0.4299999922513962
155.19378049725796	150.39999999998338	1.66	1	0.4299999922513962
155.15740060820175	150.39999999999952	1.678	1	0.4299999922513962
155.06455006496873	150.39999911786987	1.688	1	0.4299999922513962
155.22961059015407	150.39999999997593	1.67	1	0.4299999922513962
155.14398890688665	150.3999999999995	1.668	1	0.4299999922513962
155.05533000237182	150.39999999995683	1.688	1	0.4299999922513962
155.01233994246817	150.39999999801216	1.644	1	0.4299999922513962
155.13703585920504	150.39999999999938	1.634	1	0.4299999922513962
155.18884431405007	150.39999999984187	1.63	1	0.4299999922513962
155.16251477759658	150.3999999997396	1.698	1	0.43999999202787876
155.1409923302404	150.3999999999999	1.69	1	0.43999999202787876
155.1622445506848	150.39999999999438	1.635	1	0.43999999202787876
155.1369020327009	150.39999999999998	1.709	1	0.43999999202787876
155.19195700954316	150.3999999999603	1.708	1	0.43999999202787876
155.1218661933598	150.39999999998716	1.683	1	0.43999999202787876
155.11041340119715	150.3999975714198	1.648	1	0.43999999202787876
155.0790104044935	150.39999999999992	1.699	1	0.43999999202787876
155.2161716690195	150.39999999996812	1.695	1	0.43999999202787876
155.02874649814004	150.39999999994237	1.711	1	0.43999999202787876
155.09470339204685	150.39999999995632	1.673	1	0.43999999202787876
155.1546869610481	150.3999999993171	1.672	1	0.43999999202787876
154.97238483632032	150.39999999883776	1.624	1	0.43999999202787876
155.17592370266806	150.39999999991443	1.726	1	0.43999999202787876
155.08503924597957	150.39999999999688	1.665	1	0.43999999202787876
155.11115817523273	150.39999999999117	1.678	1	0.43999999202787876
155.1305135626186	150.39999981077736	1.63	1	0.43999999202787876
154.99744406597262	150.39999999477413	1.697	1	0.43999999202787876
154.81919723743152	150.39999988692242	1.693	1	0.43999999202787876
155.11693008472767	150.39999360496358	1.651	1	0.43999999202787876
155.13766590199774	150.39999999999722	1.706	1	0.44999999180436134
155.09833875206166	150.39999999998616	1.659	1	0.44999999180436134
155.14924518362642	150.39999827513628	1.706	1	0.44999999180436134
155.0328353778305	150.39999999998216	1.682	1	0.44999999180436134
155.06360539627033	150.39891083905835	1.709	1	0.44999999180436134
155.15341156904339	150.39999999999992	1.707	1	0.44999999180436134
155.12384944107924	150.39999999999762	1.703	1	0.44999999180436134
155.2004411423526	150.4	1.68	1	0.44999999180436134
155.1771333563261	150.39999999999893	1.683	1	0.44999999180436134
155.14653224055152	150.39999897126478	1.703	1	0.44999999180436134
155.2174813127346	150.39999999990056	1.712	1	0.44999999180436134
154.8961938101335	150.39999999999245	1.656	1	0.44999999180436134
155.19939503967413	150.3999999999977	1.698	1	0.44999999180436134
155.21866778037014	150.39999999999822	1.71	1	0.44999999180436134
155.1480292549548	150.39999999999748	1.695	1	0.44999999180436134
155.16209350374203	150.399999999993	1.676	1	0.44999999180436134
155.0807991033853	150.39999999999586	1.649	1	0.44999999180436134
155.11753168031197	150.39999999999395	1.711	1	0.44999999180436134
155.1757967236156	150.3999999999888	1.695	1	0.44999999180436134
155.0473328808821	150.39999999999992	1.713	1	0.44999999180436134
155.19808372105618	150.39999999987197	1.684	1	0.4599999915808439
155.14729622194233	150.39999999518147	1.717	1	0.4599999915808439
155.15294546821667	150.39999999087956	1.708	1	0.4599999915808439
155.1698441712976	150.39999999885774	1.678	1	0.4599999915808439
155.21470254041682	150.3999999999986	1.71	1	0.4599999915808439
155.0541760024488	150.39999999977812	1.725	1	0.4599999915808439
155.1923661915477	150.39999999999975	1.73	1	0.4599999915808439
155.1694924212775	150.39999999999816	1.716	1	0.4599999915808439
155.11472371950788	150.39999999998315	1.707	1	0.4599999915808439
155.20527661970468	150.39999997063117	1.722	1	0.4599999915808439
155.12817151231607	150.39999999996434	1.713	1	0.4599999915808439
155.1450246891268	150.39999999908332	1.717	1	0.4599999915808439
154.94632260790632	150.39999999998116	1.72	1	0.4599999915808439
155.10491540980792	150.39999999999785	1.719	1	0.4599999915808439
155.13742449383776	150.39999998374242	1.707	1	0.4599999915808439
155.07916448603592	150.3999999997138	1.717	1	0.4599999915808439
155.16482274661962	150.39999999996832	1.692	1	0.4599999915808439
155.19112325681664	150.39944044297394	1.724	1	0.4599999915808439
155.1104526793097	150.39999999999765	1.73	1	0.4599999915808439
155.0850217702099	150.39999999999588	1.674	1	0.4599999915808439
155.12611493663158	150.39999999999952	1.702	1	0.4699999913573265
155.0507411640467	150.39999999999782	1.719	1	0.4699999913573265
155.15429453963074	150.39999999994563	1.742	1	0.4699999913573265
155.1986214679999	150.39999988988626	1.659	1	0.4699999913573265
155.14261154861882	150.39999999997386	1.724	1	0.4699999913573265
155.19715587948912	150.39999999960327	1.717	1	0.4699999913573265
155.18278895182812	150.39999999437055	1.735	1	0.4699999913573265
155.2065901870597	150.3999999608735	1.575	1	0.4699999913573265
155.17880935984508	150.39999999999873	1.712	1	0.4699999913573265
155.19425128229273	150.39999999998173	1.728	1	0.4699999913573265
155.14824038614427	150.39999953758115	1.647	1	0.4699999913573265
155.1300573100001	150.39999999997798	1.663	1	0.4699999913573265
155.1490313365319	150.39999999999566	1.715	1	0.4699999913573265
155.15432670127524	150.39999999999912	1.698	1	0.4699999913573265
155.20612875093718	150.39999999998145	1.717	1	0.4699999913573265
155.1593817889943	150.39999995772504	1.697	1	0.4699999913573265
155.23649507409056	150.39999999999975	1.665	1	0.4699999913573265
155.15586849634164	150.39999999997193	1.7	1	0.4699999913573265
155.15347737407538	150.39999999999318	1.716	1	0.4699999913573265
155.1690036215438	150.39999999894377	1.684	1	0.4699999913573265
155.23443764710834	150.3999999999998	1.711	1	0.4799999911338091
155.11955932154913	150.39999999999813	1.717	1	0.4799999911338091
154.9529818687725	150.39999991129176	1.709	1	0.4799999911338091
155.2236220654847	150.3999999999971	1.685	1	0.4799999911338091
155.09980040325271	150.39999999997568	1.723	1	0.4799999911338091
155.18266945010157	150.39999999806986	1.646	1	0.4799999911338091
155.17531290956597	150.3999999999568	1.686	1	0.4799999911338091
155.19503970710335	150.39999999999355	1.701	1	0.4799999911338091
155.20358347823623	150.39999999999492	1.733	1	0.4799999911338091
155.1882722090994	150.39999989369554	1.723	1	0.4799999911338091
155.22138741967	150.3999999994785	1.698	1	0.4799999911338091
155.17319196882576	150.39999998654213	1.71	1	0.4799999911338091
155.10392692959974	150.3999999996509	1.684	1	0.4799999911338091
155.17241907027773	150.39999999938098	1.714	1	0.4799999911338091
155.21755118163685	150.39999999981202	1.725	1	0.4799999911338091
155.05433940220823	150.39999999957286	1.591	1	0.4799999911338091
155.04493165194742	150.39999999974484	1.729	1	0.4799999911338091
155.1813207119761	150.3999999999919	1.729	1	0.4799999911338091
155.16909806015948	150.39999999998398	1.701	1	0.4799999911338091
155.15628193588108	150.39999972762791	1.656	1	0.4799999911338091
155.12415490315735	150.3999999999951	1.657	1	0.48999999091029167
155.0909477257045	150.39999963376388	1.716	1	0.48999999091029167
155.20952945814616	150.39999999964164	1.698	1	0.48999999091029167
155.21650292240878	150.39999999999918	1.707	1	0.48999999091029167
155.1262685548319	150.39999999957354	1.701	1	0.48999999091029167
155.1770381982866	150.39999999999944	1.732	1	0.48999999091029167
155.20250515509414	150.3999999999997	1.701	1	0.48999999091029167
155.17490337125702	150.39999999965636	1.734	1	0.48999999091029167
155.06899522875528	150.39999999934696	1.7	1	0.48999999091029167
155.2147196699993	150.39999999990246	1.739	1	0.48999999091029167
155.21117318521362	150.39999999955415	1.68	1	0.48999999091029167
155.2317353924488	150.3999999999753	1.72	1	0.48999999091029167
155.18624368441584	150.39999999999978	1.705	1	0.48999999091029167
155.14897236689367	150.39999999922202	1.759	1	0.48999999091029167
155.11318453640502	150.39999979612273	1.704	1	0.48999999091029167
155.12905868734367	150.3999999999998	1.731	1	0.48999999091029167
