Wartość spakowanych itemków	Waga spakowanych itemków	Czas pakowania	Czy poprawne	Rozmiar populacji
126.2454406713018	150.39783718115382	0.085	1	110
135.44862005305959	150.37543510669707	0.083	1	110
130.205742334972	150.3960594609543	0.081	1	110
136.56408572119255	150.39995142565408	0.085	1	110
122.95115748248284	150.3994265287156	0.095	1	120
135.614702678188	150.3998186090707	0.095	1	120
134.43469950199525	150.3995671935657	0.092	1	120
123.05988360397077	150.39803861191504	0.095	1	120
123.62293097057542	150.39434400780115	0.093	1	120
121.69940204549243	150.39965199927295	0.097	1	120
141.4990349650092	150.37053576360395	0.093	1	120
129.91166062314912	150.39775591712493	0.092	1	120
130.3269166656903	150.3997491841005	0.095	1	120
119.87116788929448	150.39997911305474	0.095	1	120
116.10631200529379	150.39438416282263	0.098	1	120
138.1092620755913	150.39530849760132	0.094	1	120
123.72907480678128	150.3992249718815	0.096	1	120
127.33094059060093	150.39972858215216	0.095	1	120
140.7186494111052	150.3993464975855	0.094	1	120
133.88770268577355	150.39968664715707	0.094	1	120
135.54619093176214	150.3971040110554	0.096	1	120
110.02630950591863	150.3958333314147	0.096	1	120
96.63090474207613	150.3997706742058	0.095	1	120
129.4998507895163	150.399664874289	0.093	1	120
134.17571491282467	150.3951450018839	0.106	1	130
140.54457877357035	150.39799734351595	0.107	1	130
139.75761563432854	150.3994876226976	0.11	1	130
140.56863433725528	150.39970643815846	0.112	1	130
144.99396165587626	150.3978246801127	0.104	1	130
123.03383025539779	150.399265936915	0.113	1	130
138.56196477067596	150.39893262639117	0.103	1	130
141.4840100917022	150.39773487194216	0.105	1	130
132.07834167005305	150.39985688630497	0.105	1	130
138.8921852689383	150.39979451854293	0.105	1	130
134.49960137950933	150.3988025493478	0.113	1	130
141.77683033210081	150.399637209558	0.108	1	130
131.92714183348394	150.39990220240475	0.106	1	130
134.80692204216405	150.399701691132	0.105	1	130
141.07559681054727	150.39988522776727	0.102	1	130
135.27431041760065	150.3020200638183	0.108	1	130
139.9903447012694	150.3997760152832	0.104	1	130
133.9013307574108	150.39880350067062	0.103	1	130
126.14945991198927	150.38796163032993	0.101	1	130
121.90716258905594	150.3995027139913	0.107	1	130
141.96604035213423	150.38701724586016	0.115	1	140
127.09100615978849	150.37396037350555	0.116	1	140
123.21318972994074	150.39541415826392	0.112	1	140
129.32166741927938	150.3971391445257	0.114	1	140
128.16696996480852	150.397862982501	0.118	1	140
125.94965047786116	150.39908856135207	0.115	1	140
141.26728569632607	150.39974292549834	0.112	1	140
134.3024857110526	150.39937216673772	0.113	1	140
135.04096736979008	150.39623536852832	0.119	1	140
121.68626823535877	150.39838363999098	0.113	1	140
138.93565237368665	150.38678487879497	0.12	1	140
136.05297688069825	150.39412414879104	0.114	1	140
127.84858376880672	150.3980657164803	0.114	1	140
131.13468911020382	150.39897737065667	0.127	1	140
133.13744807445377	150.39939104179348	0.118	1	140
125.08189708381516	150.3999054989256	0.11	1	140
142.2956281267197	150.39720523462438	0.115	1	140
128.96233828201633	150.242918328507	0.124	1	140
140.8919791705865	150.39919220892637	0.12	1	140
141.9863804916046	150.39682682127707	0.115	1	140
130.40081727326708	150.3999031693271	0.126	1	150
133.88605525342192	150.39515495832327	0.126	1	150
139.05930662504443	150.39956216393117	0.124	1	150
143.82251764394704	150.39985735918114	0.121	1	150
125.54758123854099	150.39334580645908	0.121	1	150
138.63194633394139	150.39688777240875	0.128	1	150
131.8963242518451	150.3987497968742	0.126	1	150
129.69786250673704	150.39862035899668	0.122	1	150
142.4800191483036	150.39999325528953	0.121	1	150
127.01968900099072	150.39909614480987	0.126	1	150
125.74758623609216	150.39990371332985	0.124	1	150
146.229940152414	150.39998472571648	0.122	1	150
133.87604835405136	150.39974283584084	0.126	1	150
133.01602449553093	150.39969243276857	0.125	1	150
124.73922182291139	150.39928805245324	0.126	1	150
120.54770073815132	150.39975352678837	0.12	1	150
138.90171403248306	150.39904849859516	0.121	1	150
130.33149474262646	150.3999568755224	0.128	1	150
139.48757591179458	150.39999592024225	0.121	1	150
140.42382713170187	150.39984528027216	0.12	1	150
142.28811751979663	150.39662023453508	0.131	1	160
132.1971367250704	150.38732960685937	0.139	1	160
120.99211770132553	150.3988517132748	0.134	1	160
140.10741047676	150.38815951565053	0.148	1	160
137.78936752398036	150.3937475040403	0.133	1	160
128.05128516439532	150.39775082329314	0.136	1	160
140.20775515559407	150.39922720792407	0.138	1	160
145.22463855787348	150.39980127266392	0.131	1	160
123.88966253856924	150.39707637408742	0.141	1	160
142.94786646357974	150.39938424143196	0.142	1	160
141.06590419053322	150.39148346796165	0.136	1	160
137.40992176732573	150.39892460584605	0.138	1	160
143.79232947073788	150.3971287369824	0.133	1	160
144.26141309925418	150.3993747498468	0.131	1	160
134.07397471030652	150.39998147844057	0.135	1	160
137.57706459860702	150.39953231882222	0.139	1	160
130.88926105572955	150.39995026104353	0.14	1	160
124.29451818879474	150.39937110427888	0.135	1	160
139.22804736100167	150.3996795488955	0.136	1	160
136.71450764316094	150.399410456088	0.14	1	160
127.96399251982885	150.39968071083638	0.146	1	170
132.39856782280148	150.39517437397143	0.144	1	170
138.67026137273268	150.3999481371883	0.151	1	170
131.82491830231783	150.39894384013633	0.15	1	170
128.62349982302436	150.3877395456364	0.152	1	170
126.5019989261286	150.39881507881654	0.142	1	170
114.48983578170711	150.3998293595666	0.149	1	170
120.99670948373763	150.39955186564208	0.152	1	170
135.8923938055939	150.39830836681773	0.146	1	170
140.6861221271394	150.39968069876977	0.151	1	170
143.55157492222654	150.39988819490804	0.144	1	170
141.7326655506272	150.2966806544006	0.145	1	170
130.10729943029455	150.3957304384802	0.146	1	170
138.68592595384797	150.39653324787852	0.147	1	170
125.21742788012754	150.39653021585275	0.15	1	170
138.48994254437267	150.39964879275448	0.148	1	170
136.46027012402124	150.36521525521368	0.16	1	170
126.70930539663502	150.39939985721813	0.151	1	170
141.5016867243267	150.39647840992365	0.149	1	170
136.81121234987225	150.39946091566935	0.148	1	170
143.93698236089168	150.39953654900157	0.161	1	180
133.38050844743765	150.3998933888394	0.16	1	180
145.2235832431624	150.39915439318153	0.16	1	180
147.56705235089413	150.3990201479967	0.164	1	180
128.06010570947183	150.39992931171355	0.154	1	180
146.34450676367996	150.3996829365494	0.158	1	180
120.91978010093044	150.39917186960616	0.16	1	180
125.8882968791264	150.3978702508484	0.165	1	180
138.22082287400764	150.3995430705604	0.162	1	180
137.8743182387078	150.39989438658327	0.154	1	180
136.81562921401633	150.39807742606374	0.163	1	180
138.98229044828744	150.39978629616212	0.171	1	180
126.47447555464794	150.39955756603018	0.16	1	180
132.99323605570063	150.39866594314785	0.173	1	180
124.6605071329252	150.39978141228687	0.178	1	180
142.14199853798465	150.39977087666355	0.172	1	180
127.71503229276858	150.39984687524424	0.161	1	180
140.6343679289621	150.3686618972804	0.163	1	180
142.3116629310345	150.39996009439213	0.161	1	180
144.92939610443312	150.3999492740234	0.159	1	180
142.44443164186922	150.3996042663908	0.17	1	190
118.46811143572887	150.39879695942022	0.174	1	190
141.26880355774566	150.39988576120845	0.171	1	190
136.59707816437322	150.39869515036528	0.171	1	190
143.97895367852828	150.39927108150758	0.172	1	190
143.70781687035796	150.3998267114613	0.172	1	190
135.1510929971517	150.39984960027016	0.172	1	190
129.76234978966	150.39947345288198	0.169	1	190
140.86352888641508	150.39907087035698	0.172	1	190
132.74567206573613	150.39635359354335	0.172	1	190
135.48350376996353	150.39997548108667	0.167	1	190
137.17342840760685	150.3983797586699	0.168	1	190
131.20689729380717	150.39924469968028	0.167	1	190
124.70064634516636	150.39977334510075	0.165	1	190
133.57028679930903	150.39959664459133	0.173	1	190
127.32404633785848	150.39999189359563	0.173	1	190
146.73957307180905	150.37340600214603	0.169	1	190
114.81830426636428	150.39416889528826	0.174	1	190
118.71883098286723	150.39989588444848	0.176	1	190
126.22923661890272	150.3983571017738	0.177	1	190
129.79384802644867	150.39665044628734	0.185	1	200
142.4976985031358	150.39870297453308	0.187	1	200
143.54186357977517	150.39998947438048	0.182	1	200
147.47071239105452	150.39844620641085	0.185	1	200
135.99113009053713	150.3987459211238	0.183	1	200
141.43377998276367	150.39975061227267	0.179	1	200
139.5071835111931	150.39999539560318	0.184	1	200
135.35739593740863	150.34136767522838	0.191	1	200
133.8928751171278	150.39999859426504	0.186	1	200
130.11938472009535	150.399400072415	0.181	1	200
144.71852431860975	150.39958309244548	0.184	1	200
141.5087800659685	150.3998419986362	0.184	1	200
131.60187673316514	150.39827275075365	0.195	1	200
127.55492516671995	150.39992700988319	0.186	1	200
142.09786796749654	150.3997509379558	0.186	1	200
140.4035663337744	150.39878262932763	0.179	1	200
138.67813274838886	150.39974505316678	0.18	1	200
136.44526512210462	150.37768122958516	0.184	1	200
148.10196328142362	150.39943580593987	0.187	1	200
144.7345715275029	150.3995681473963	0.178	1	200
125.94571471308491	150.39892917721437	0.204	1	210
132.231303881077	150.3998597664796	0.201	1	210
139.73251667687083	150.39989732643502	0.2	1	210
140.20253552468273	150.39981224661182	0.199	1	210
145.1722204636218	150.39994539656635	0.198	1	210
138.283204724931	150.39858979532096	0.199	1	210
143.54534059238125	150.39994213666554	0.201	1	210
134.54711545326975	150.39978519250025	0.195	1	210
144.6192047696948	150.39991267249576	0.198	1	210
116.45563010345514	150.39996416259862	0.195	1	210
133.52517130923096	150.39974809349212	0.203	1	210
131.00861560777165	150.3993454649991	0.195	1	210
144.48339948766255	150.3998650364143	0.197	1	210
137.17908666887266	150.39904868195148	0.2	1	210
141.31570717674643	150.39994951212483	0.197	1	210
131.3674085468266	150.39994857960176	0.21	1	210
133.1301176736795	150.39928270273754	0.2	1	210
142.79963620078934	150.38876242282686	0.199	1	210
144.3665635690371	150.39951049688563	0.197	1	210
148.07539599815942	150.39998602565214	0.197	1	210
129.49579107393535	150.39986019420093	0.214	1	220
136.08138219544716	150.3997242175161	0.212	1	220
140.45120967386896	150.39974979663918	0.211	1	220
137.37012973434156	150.39988650514834	0.213	1	220
126.24947363694693	150.37854465835096	0.211	1	220
143.7483509895423	150.39990922656077	0.214	1	220
129.16233750998828	150.39035760095723	0.214	1	220
141.26699528504062	150.319589463787	0.223	1	220
139.03137356930526	150.39751727963665	0.21	1	220
128.82148022999823	150.39961089797674	0.218	1	220
130.73291030273595	150.39516288226338	0.221	1	220
139.9785416151468	150.39974687746587	0.212	1	220
143.6114087361706	150.3999438351182	0.212	1	220
132.00527648159542	150.39182773773788	0.21	1	220
141.22397678399767	150.39670680808473	0.215	1	220
141.94135678884783	150.39656859447274	0.208	1	220
127.6239025520333	150.39997205666356	0.206	1	220
144.57671734986667	150.39900606887528	0.22	1	220
140.23127322520622	150.39987831393782	0.21	1	220
143.3581641823465	150.39843626484685	0.22	1	220
135.7861864370708	150.39984734316238	0.226	1	230
144.47959821897487	150.39666457441265	0.222	1	230
142.49200355578495	150.39981279172875	0.223	1	230
139.59880493240797	150.39977891111914	0.223	1	230
139.53613440293023	150.39603693018802	0.227	1	230
139.238018602336	150.39831368193592	0.218	1	230
138.76068075394284	150.3986394421717	0.226	1	230
137.53589728486972	150.39970808922692	0.229	1	230
140.42690659355827	150.39989798942796	0.238	1	230
119.2140595852855	150.39944015212018	0.216	1	230
140.19465872482277	150.38754286557173	0.218	1	230
140.76619327853507	150.39950331117498	0.227	1	230
142.61259924165586	150.38791136750015	0.225	1	230
147.3730528825622	150.3942035306771	0.227	1	230
143.64985305049098	150.3994577310262	0.221	1	230
132.5675801151375	150.39940979948793	0.219	1	230
142.98772969827593	150.3993499210741	0.225	1	230
144.9664064570357	150.39295969653602	0.227	1	230
141.83158073987028	150.3995265278761	0.215	1	230
145.4111643321714	150.39926503903547	0.236	1	230
129.2746697809212	150.37041416737821	0.238	1	240
135.17206663563607	150.39746011495077	0.238	1	240
134.93980839536835	150.39705320164305	0.232	1	240
135.58967582063892	150.3990367204798	0.24	1	240
133.62496326035264	150.3995500624331	0.239	1	240
133.0444049387865	150.3997683013276	0.25	1	240
143.41914154853714	150.3997588658911	0.256	1	240
130.99089954635264	150.3998897743053	0.251	1	240
142.6153887463644	150.39996887282828	0.251	1	240
139.66217877594568	150.39781479286168	0.257	1	240
131.97102892904144	150.39999618174159	0.258	1	240
149.84112723477372	150.39978925354637	0.262	1	240
146.26234912271747	150.3999352280574	0.242	1	240
136.62794248277214	150.39989377702108	0.254	1	240
133.3329936077299	150.398820504551	0.256	1	240
143.44723202006296	150.3998708541161	0.254	1	240
127.59956596670146	150.39999957950047	0.251	1	240
135.13956824093975	150.3995494326269	0.243	1	240
143.36327507326143	150.3998657909252	0.235	1	240
124.28778031473774	150.39527063898566	0.249	1	240
133.68771344515403	150.3999810759667	0.256	1	250
143.3084791509782	150.39863719428837	0.266	1	250
122.10780738566655	150.39925166645799	0.262	1	250
137.53428632263658	150.39944919838035	0.252	1	250
141.40300842481741	150.39992249494935	0.266	1	250
138.13493613767446	150.39982237595027	0.26	1	250
136.998715046487	150.39957206573195	0.251	1	250
134.8345047885297	150.39990227603528	0.279	1	250
148.32747888010294	150.39798973437314	0.271	1	250
132.12087813051278	150.3999763451007	0.264	1	250
127.07184193412546	150.39955615948696	0.246	1	250
138.73353608310146	150.39828115287074	0.268	1	250
119.00013804906648	150.3976188908011	0.255	1	250
130.58248736405292	150.39996054049612	0.26	1	250
130.87401753117874	150.39967217929927	0.257	1	250
118.88716692912249	150.3999989393251	0.258	1	250
149.07959241173137	150.39996681889846	0.26	1	250
144.94164660318108	150.39876595703169	0.259	1	250
144.20946940752088	150.39999046330786	0.248	1	250
123.98506798871891	150.39492064293572	0.254	1	250
125.47114860533992	150.39992871304045	0.27	1	260
136.83232846335778	150.39633900708785	0.265	1	260
143.8634088289683	150.39971892334532	0.266	1	260
145.9232631015047	150.39984772122725	0.271	1	260
133.31545133986577	150.39917336030126	0.263	1	260
150.11362470322135	150.39910747191954	0.273	1	260
134.94544723300044	150.3969683016423	0.264	1	260
146.68901288182803	150.39997483453095	0.27	1	260
128.23108166564367	150.39944350467715	0.281	1	260
137.17712515909827	150.39961875735452	0.271	1	260
139.23216217481007	150.39977852144486	0.27	1	260
126.39162912473849	150.39602288617587	0.274	1	260
148.13326954218485	150.3996100940321	0.263	1	260
140.97121173735331	150.3996836993246	0.271	1	260
143.44848077810877	150.39964331827863	0.286	1	260
141.20579892045362	150.39867454008697	0.265	1	260
137.43095670312488	150.3817804276915	0.261	1	260
128.1749940706899	150.399057186422	0.269	1	260
147.01657251537225	150.39993665676326	0.272	1	260
136.03597145776007	150.3997713900748	0.274	1	260
137.55692661084655	150.39992112596704	0.285	1	270
139.88530239059318	150.3997694654726	0.276	1	270
142.5371049657671	150.39984857373474	0.289	1	270
134.87311398942538	150.39977195165434	0.287	1	270
116.24552231162198	150.3994239188178	0.285	1	270
147.09379567557679	150.39424901428592	0.272	1	270
130.9143763530655	150.39999153984215	0.285	1	270
136.10636309347618	150.3988379297066	0.281	1	270
135.15521593512958	150.3987709132188	0.283	1	270
128.83443770667986	150.39996642977573	0.285	1	270
116.65532098318054	150.3988211254298	0.286	1	270
146.3623445900924	150.39917613081698	0.3	1	270
102.53023352918336	150.39981284714614	0.299	1	270
149.08251239248574	150.39812317601883	0.308	1	270
127.54123002326399	150.39972832502684	0.318	1	270
141.25937163779398	150.399812976014	0.314	1	270
143.6559918077108	150.39920385804373	0.363	1	270
142.93865069516272	150.39818444296458	0.347	1	270
143.80172307409305	150.39909303887777	0.324	1	270
146.36203978644951	150.3999314427373	0.308	1	270
132.6525909428003	150.39984374723656	0.322	1	280
151.54706957746492	150.3996825992412	0.32	1	280
147.60626121935854	150.39193787631675	0.311	1	280
118.36252832338761	150.3997285583718	0.341	1	280
119.72045692523588	150.39997699760082	0.382	1	280
132.87069885146275	150.39854157122534	0.316	1	280
143.8436220067447	150.39897029347082	0.303	1	280
150.48518032426162	150.39971142929656	0.29	1	280
146.06486676125223	150.39917121991044	0.308	1	280
140.4658391980495	150.3946837144844	0.311	1	280
136.11177243694712	150.3998823505159	0.313	1	280
143.1762350270705	150.39793467789306	0.325	1	280
145.0681112848645	150.39995643325477	0.331	1	280
127.34834166748242	150.39954933410792	0.326	1	280
127.86644039831268	150.3998690730028	0.324	1	280
146.33426043589242	150.39989032392282	0.312	1	280
142.06768964058807	150.3999182138051	0.323	1	280
136.9788276510726	150.39987263200757	0.318	1	280
144.7262867842165	150.3999153470601	0.324	1	280
142.71494773084407	150.39865850940495	0.333	1	280
147.50855743015535	150.39999400564693	0.349	1	290
141.38622354976823	150.39369132944202	0.32	1	290
139.8217935606765	150.39966576608745	0.316	1	290
121.02725805603605	150.39974729063593	0.3	1	290
138.54348780865843	150.39877040541404	0.304	1	290
137.98298559875585	150.39962803420445	0.315	1	290
117.90382854668292	150.39957369399957	0.311	1	290
148.14650232654319	150.39955128140858	0.314	1	290
145.35253007138851	150.39954202105702	0.307	1	290
148.87036365606076	150.39722653432938	0.308	1	290
119.4689436357747	150.39895657955242	0.317	1	290
124.25950201794832	150.39721964795373	0.33	1	290
140.41647018354203	150.3999515565178	0.32	1	290
148.7456123601184	150.39670489872262	0.317	1	290
136.19831830529665	150.3997836037086	0.303	1	290
150.12459405230453	150.399982618554	0.317	1	290
136.60197037355846	150.39897592111123	0.326	1	290
141.87815233765008	150.35003626953485	0.321	1	290
