Wartość spakowanych itemków	Waga spakowanych itemków	Czas pakowania	Czy poprawne	Rozmiar populacji
133.5758581009551	150.399807716864	2.449	1	260
147.73541051729404	150.39986074536992	2.321	1	260
130.92204822718443	150.39932573977336	2.411	1	260
140.54169440319833	150.39993389947597	2.264	1	260
139.6182457665093	150.39929648052328	2.327	1	260
134.05695773584608	150.3997729345299	2.397	1	260
126.79627888272326	150.39773717350232	2.323	1	260
125.54869808870106	150.39969987532743	2.333	1	260
139.53183291743397	150.39948015656654	2.431	1	260
144.6793531116893	150.39995582477223	2.298	1	260
145.60558449835202	150.39994072003563	2.42	1	260
148.321192429238	150.39976861671454	2.308	1	260
125.24431407879857	150.39959088027405	2.303	1	260
142.69646605368763	150.39988375900052	2.628	1	270
135.55264093972355	150.39974389240328	2.401	1	270
147.32036269678525	150.39905393255543	2.455	1	270
144.15250437735102	150.39978316985776	2.399	1	270
145.09296936245522	150.39787864558156	2.428	1	270
139.43056284215248	150.3981984850366	2.517	1	270
132.20803942200405	150.39928837245438	2.427	1	270
135.53111939456352	150.3992775353878	2.238	1	270
137.99610927375323	150.3989658100861	2.512	1	270
137.14334634699864	150.3995684299714	2.424	1	270
124.2029469674177	150.39935826061705	2.333	1	270
135.6171255806266	150.39980602766047	2.461	1	270
132.03376111045617	150.39998356702287	2.4	1	270
149.10198776998726	150.39991531020485	2.567	1	270
125.40295232667401	150.36220052659354	2.394	1	270
146.85105895485026	150.39985003967834	2.426	1	270
140.30613728106624	150.3984586398361	2.494	1	270
122.476828126865	150.399802363634	2.616	1	270
138.8866482949104	150.39227118083912	2.385	1	270
131.97707829942826	150.3998400010653	2.452	1	270
137.40563122787398	150.39894459849552	2.752	1	280
135.15576260677256	150.39880970217217	2.482	1	280
130.11169350966463	150.38586027050115	2.518	1	280
129.70816483018464	150.39983978081187	2.69	1	280
140.54124111856044	150.39989585698848	2.553	1	280
132.36509358547937	150.3997145369438	2.62	1	280
141.63566160137273	150.39952687891312	2.487	1	280
146.61072626111394	150.39967085653427	2.679	1	280
134.7696025840959	150.3998300078984	2.559	1	280
136.8679189602063	150.39999691714368	2.535	1	280
143.49789557575366	150.39905285274236	2.526	1	280
125.74810876126475	150.39958572690216	2.595	1	280
145.77507483612177	150.39986056946114	2.442	1	280
133.3385441488856	150.3989860242253	2.577	1	280
130.36200632808143	150.39996694136693	2.552	1	280
145.92499365690335	150.39919085848925	2.375	1	280
139.8590127992238	150.39849796417582	2.584	1	280
139.50616727548282	150.39838948934334	2.554	1	280
140.06237230565048	150.39946885144204	2.662	1	280
135.94610735345765	150.39887417227317	2.565	1	280
141.1206763445677	150.39990018527936	2.637	1	290
138.8174767209148	150.39899592943613	2.52	1	290
115.40772942256234	150.3999643589357	2.677	1	290
125.58267309943356	150.37990631889105	2.576	1	290
147.73501003551007	150.39951189504148	2.796	1	290
140.48722285916764	150.39973546409067	2.55	1	290
