Wartość spakowanych itemków	Waga spakowanych itemków	Czas pakowania	Czy poprawne	Rozmiar populacji
145.5555718076102	150.39997069051165	0.301	1	260
138.01801027066244	150.39998469472232	0.296	1	260
139.50589438398407	150.39989193549997	0.286	1	260
127.31643727273894	150.39994496800983	0.291	1	260
122.84790493724951	150.39990989633873	0.299	1	270
145.70818258497715	150.39952040722838	0.297	1	270
142.17074371519612	150.3995034705119	0.297	1	270
143.44936553336865	150.33915916703899	0.306	1	270
146.1780050844177	150.00850449243723	0.31	1	270
142.09602078457974	150.39973721039627	0.303	1	270
135.83248021940315	150.39927801938376	0.301	1	270
146.72477060805676	150.39994406204235	0.296	1	270
144.72519103537098	150.39998757314623	0.297	1	270
137.02316010214017	150.39970280671878	0.294	1	270
146.0587742264973	150.39963964928538	0.294	1	270
124.62462988066784	150.3985121891668	0.289	1	270
144.7827496738209	150.39985309552839	0.296	1	270
143.26295931681207	150.39993944034075	0.297	1	270
145.1162570536583	150.3999361517375	0.295	1	270
143.44582902532812	150.39970071634406	0.289	1	270
141.01515900169497	150.39981076379377	0.299	1	270
142.03184372094245	150.39991749812256	0.295	1	270
144.3752574146562	150.3999401374548	0.288	1	270
149.56282255282065	150.399962590041	0.288	1	270
145.8462973214383	150.39821649276757	0.304	1	280
141.1681573541932	150.3999859433933	0.312	1	280
141.51664243840315	150.3999968964457	0.31	1	280
142.3881009565078	150.3999904882283	0.303	1	280
144.5224553152898	150.39964243803055	0.308	1	280
141.6927003761938	150.39982329201362	0.323	1	280
146.04581999356324	150.39967272485265	0.322	1	280
141.47068880699203	150.3996782971388	0.304	1	280
126.64295405984706	150.39900075706657	0.319	1	280
146.28632265709604	150.39994405724732	0.312	1	280
143.71388271759702	150.39670095000974	0.314	1	280
137.08500076160433	150.3998177185557	0.312	1	280
130.52033371837533	150.39915773461357	0.32	1	280
148.58943868840257	150.3999018253214	0.308	1	280
133.212322581878	150.39977986382596	0.305	1	280
129.39700470265336	150.3990533214441	0.301	1	280
145.76953595608367	150.39976652341664	0.319	1	280
134.87828397346433	150.39992593685707	0.313	1	280
137.763685234822	150.39599844672742	0.315	1	280
122.70356154171859	150.39974919823769	0.309	1	280
128.77117190466447	150.39630121644657	0.342	1	290
143.62186967853364	150.39997379118267	0.354	1	290
135.0273456910497	150.39998849297504	0.355	1	290
138.24176063742186	150.39891941447712	0.352	1	290
145.92082473017365	150.3968121388492	0.356	1	290
143.54718348313827	150.3997833092005	0.345	1	290
138.66477013309643	150.3993141105203	0.338	1	290
148.6844848473342	150.3975613598339	0.357	1	290
136.401936765499	150.3999617181933	0.347	1	290
143.38098994868622	150.39919445486657	0.351	1	290
136.9171174994546	150.39838704181028	0.353	1	290
142.47934052830925	150.3936528090451	0.347	1	290
146.87314817381213	150.39919302045385	0.343	1	290
137.21123664228963	150.39997655305578	0.363	1	290
139.84865674376385	150.39998485477437	0.345	1	290
